0,2,4,0.20570330840632503
285,738,3,0.15127593426717312
285,740,4,0.09682059967046526
285,741,5,0.15117772248658654
285,745,4,0.15129613690991583
285,746,4,0.15133589571083347
285,761,2,0.09682711838985691
285,765,3,0.1513320168034269
285,770,2,0.1514071706344298
285,777,5,0.15134823279133502
285,780,4,0.15128099839628728
285,789,1,0.15141196539497406
285,791,3,0.1512515294747399
285,799,5,0.15137533126946726
285,814,3,0.09682485569386973
285,820,4,0.15137651649117484
285,823,1,0.09683746214294119
285,855,2,0.15133061608686338
285,880,5,0.531132272466524
285,883,5,0.5034409141119393
285,887,5,0.531132272466524
285,905,5,0.5034409141119393
285,928,4,0.09683196702411517
285,930,4,0.09684500446289847
285,933,3,0.8042481901664525
285,945,3,0.8042004580558657
285,948,4,0.15139316346879483
285,951,2,0.058309298473736136
285,954,5,0.1513422528090832
285,987,3,0.05829200501154837
285,992,2,0.058309298473736136
285,1013,5,0.2724078554770819
285,1034,3,0.15124420264963856
285,1038,5,0.15122459261774962
285,1046,1,0.09682808811670857
285,1050,4,0.096840748439494
285,1052,4,0.15124414877592457
285,1059,5,0.8042418330682028
285,1073,4,0.8042376847922263
285,1078,3,0.09683961709150041
285,1090,4,0.15139316346879483
285,1100,5,0.1512776582260205
285,1112,3,0.15135265043588145
285,1117,1,0.8042418330682028
285,1118,3,0.15134979512904048
285,1132,4,0.15135426664730087
285,1139,3,0.15132458223089756
285,1181,2,0.1514162752920925
285,1193,4,0.15132749141145252
285,1201,3,0.09683665403723148
285,1229,1,0.15140921783556105
285,1264,5,0.5034409141119393
285,1285,5,0.15127593426717312
285,1315,5,0.531132272466524
285,1410,2,0.15142365599090785
285,1501,2,0.1514276426457424
285,1502,3,0.15135265043588145
285,1503,4,0.15139553391220997
286,0,5,0.03282945607805396
286,10,5,0.032885269245737835
286,27,5,0.0328795586320559
286,38,5,0.03296758828070015
286,55,5,0.032865605340134926
286,63,5,0.03297421474751976
286,91,4,0.032872986038950266
286,97,4,0.032865605340134926
286,99,5,0.7247444338756189
286,107,4,0.03285267564877959
286,110,3,0.03283150327918522
286,116,5,0.0328465340453858
286,155,5,0.0329757770852252
286,167,5,0.03288882491086055
286,200,5,0.03287654170407298
286,207,4,0.032872986038950266
286,217,5,0.03290143135993201
286,221,5,0.032836782903155316
286,234,4,0.03283807587229085
286,239,2,0.03284917385737085
286,245,4,0.03282277573752037
286,247,5,0.03282282961123435
286,248,5,0.032847880888235315
286,249,3,0.032827947614062505
286,251,1,0.032844163601970656
286,256,4,0.032836782903155316
286,267,4,0.7247339823751068
286,275,4,0.03283150327918522
286,290,5,0.7247464810767502
286,293,5,0.032817873229548135
286,297,4,0.03282282961123435
286,300,3,0.032817873229548135
286,326,5,0.032820189799249305
286,339,5,0.7247300495939861
286,345,5,0.7247269787922892
286,346,4,0.7247269787922892
286,460,5,0.03296758828070015
286,475,1,0.03284303225397706
286,590,5,0.03284050018941998
286,651,4,0.0328795586320559
286,709,4,0.03286819127840599
286,741,3,0.03283527443916386
286,747,4,0.032817873229548135
286,814,3,0.03283807587229085
286,894,2,0.7247362989448078
286,925,4,0.03284303225397706
286,940,3,0.03290143135993201
286,951,4,0.03282665464492697
286,1015,5,0.032847880888235315
286,1066,2,0.03282665464492697
287,11,4,0.6275975211195733
287,12,5,0.6555100849437623
287,14,4,0.6555066370260676
287,49,4,0.6276185318680257
287,63,5,0.6276101814423588
287,68,5,0.627559594024931
287,96,4,0.6413687198872876
287,97,5,0.6275621799632021
287,99,5,0.6413686660135736
287,126,5,0.6276148145817612
287,131,3,0.6275974672458594
287,133,2,0.6275974672458594
287,135,5,0.6276075416303737
287,156,4,0.6275699916517293
287,172,3,0.6275621799632021
287,173,4,0.6276059254189543
287,175,4,0.6275670824711743
287,176,3,0.6413567599227838
287,177,5,0.6276089423469372
287,181,4,0.6276172927726043
287,195,5,0.6275621799632021
287,196,5,0.781215399607196
287,198,4,0.6413602078404786
287,199,4,0.6275654123860409
287,201,5,0.7812132985323508
287,204,5,0.7812083421506645
287,209,3,0.6275640655431914
287,210,5,0.6276159998034687
287,213,2,0.6276075416303737
287,229,2,0.6413640867478853
287,236,4,0.6555076067529192
287,257,4,0.6275302867245256
287,268,5,0.627540468856468
287,271,5,0.7812094196249442
287,275,4,0.6555039433403685
287,285,4,0.627529209250246
287,293,2,0.6275280779022524
287,299,5,0.6274911205344618
287,304,4,0.6275111615560625
287,316,4,0.6276172927726043
287,317,4,0.6276075416303737
287,326,1,0.6275370209387732
287,339,5,0.6274911205344618
287,356,5,0.6275684831877378
287,526,3,0.6275670824711743
287,527,4,0.6276059254189543
287,592,2,0.6555039433403685
287,631,4,0.6275684831877378
287,650,4,0.6276089423469372
287,741,3,0.6555543691366543
287,886,5,0.6274911205344618
287,899,5,0.6274911205344618
287,1038,2,0.6275670824711743
287,1064,4,0.6275621799632021
288,0,3,0.11125062008644791
288,6,4,0.11124480172533802
288,14,3,0.11124226966078092
288,23,4,0.11128057387142111
288,108,3,0.11124480172533802
288,116,4,0.11123866012194424
288,120,3,0.11125062008644791
288,146,3,0.11124226966078092
288,281,3,0.11122066630147472
288,362,3,0.1113000222821681
288,404,2,0.11129587400619159
288,409,2,0.11128429115768577
288,454,4,0.11128984015022578
288,470,4,0.11123106392827296
288,472,1,0.11129587400619159
288,476,2,0.11128224395655452
288,684,4,0.11123106392827296
288,741,4,0.11123591256253122
288,814,3,0.11124226966078092
288,848,4,0.1112617719452419
288,925,3,0.11129775958618092
288,1015,5,0.11125638457384383
289,0,5,0.30975322175584347
289,20,3,0.3098269209965689
289,21,5,0.30973248037596096
289,27,5,0.30974826537415723
289,30,4,0.30979120272419974
289,42,3,0.30983166188339917
289,48,3,0.3098186783183299
289,49,5,0.3097130858389279
289,53,3,0.30980122323500014
289,61,2,0.3097131397126419
289,63,4,0.30973743675764714
289,65,4,0.3236330299309425
289,70,5,0.3097176651046163
289,81,4,0.3097311874068254
289,87,4,0.3236330299309425
289,88,3,0.3097340427136664
289,90,2,0.30975990209637705
289,94,4,0.30976739054262037
289,97,4,0.30974826537415723
289,98,4,0.3097311874068254
289,101,3,0.30982099488803105
289,104,2,0.32367559016498715
289,108,3,0.30981986354003743
289,116,3,0.3097786501488423
289,117,4,0.3236294203921058
289,119,4,0.32367338134271395
289,120,4,0.3098038091732712
289,131,3,0.30973522793537395
289,132,3,0.309721328517167
289,134,4,0.3097630806455019
289,135,4,0.3097553767044027
289,142,5,0.30975139004956814
289,143,3,0.30972493805600365
289,150,2,0.3097805896025456
289,152,3,0.3098061796166864
289,157,5,0.30978823966993085
289,160,4,0.30975139004956814
289,161,3,0.30974136953876774
289,163,4,0.3097361437885116
289,167,3,0.3097465952890239
289,171,5,0.30974320124504306
289,173,5,0.3097297328165479
289,179,1,0.30978479175223606
289,180,5,0.3097192274423217
289,182,4,0.3097385142319268
289,190,3,0.30974826537415723
289,192,4,0.30972493805600365
289,195,4,0.30975139004956814
289,198,3,0.3097786501488423
289,201,4,0.30976739054262037
289,203,4,0.3097192274423217
289,204,3,0.3097235912131541
289,207,3,0.30980267782527765
289,209,5,0.30977417863058193
289,210,3,0.30974826537415723
289,215,4,0.30980122323500014
289,217,2,0.3098186783183299
289,221,4,0.3236230632938561
289,226,2,0.3097117389960784
289,233,3,0.30975990209637705
289,234,3,0.30975990209637705
289,238,2,0.30975990209637705
289,242,3,0.309707267477818
289,256,4,0.32360905612822116
289,273,4,0.32362823517039824
289,322,3,0.30970037164242853
289,356,3,0.30974136953876774
289,377,3,0.3097985834230151
289,379,3,0.3236224168092883
289,384,4,0.30977417863058193
289,392,3,0.3097985834230151
289,401,4,0.3097583397586716
289,403,3,0.3098078497018198
289,404,2,0.32365468716396273
289,417,3,0.30975139004956814
289,418,4,0.30974826537415723
289,422,5,0.3097583397586716
289,428,4,0.30976825252204404
289,431,5,0.30976739054262037
289,435,2,0.3098147455372093
289,448,1,0.3097117389960784
289,449,2,0.3097117389960784
289,471,4,0.3098161462537728
289,472,1,0.3098121057252242
289,473,3,0.3097465952890239
289,475,3,0.3098345710639541
289,497,4,0.3097235912131541
289,514,3,0.3097311874068254
289,519,3,0.309721274643453
289,522,3,0.309721328517167
289,526,4,0.30976739054262037
289,545,2,0.30981986354003743
289,549,3,0.3098329548525347
289,565,3,0.3097565080523963
289,567,3,0.30977417863058193
289,587,4,0.30977073071288713
289,595,4,0.30974320124504306
289,621,3,0.3097465952890239
289,624,4,0.3098316080096852
289,649,2,0.30982314983659026
289,650,3,0.30973743675764714
289,684,3,0.32365468716396273
289,691,5,0.30975139004956814
289,698,3,0.309721328517167
289,719,3,0.3098269209965689
289,738,3,0.3098302611668357
289,741,2,0.3098061796166864
289,754,4,0.30980122323500014
289,808,4,0.3098252509114355
289,817,3,0.32367036441473107
289,824,3,0.32366239110506195
289,825,2,0.3236496230348485
289,831,3,0.32366147525192424
289,929,3,0.32364208071489126
289,992,4,0.309715671777199
289,1012,2,0.32364208071489126
289,1027,3,0.32365468716396273
289,1034,4,0.3098316080096852
289,1090,2,0.3098290759451281
289,1335,3,0.32368943570948017
290,2,3,0.005884410283242129
290,3,4,0.005945072085184255
290,6,5,0.005913771457361541
290,10,4,0.005943024884052993
290,14,5,0.005869972127895335
290,16,4,0.005933650857820373
290,20,2,0.005908815075675328
290,23,5,0.005913771457361541
290,26,3,0.005943024884052993
290,27,4,0.019513597940903554
290,40,4,0.01949829780613307
290,45,4,0.007721988793405512
290,47,5,0.007721019066553862
290,48,4,0.019468882758299676
290,49,5,0.0043718518895235455
290,52,5,0.00593241176239882
290,53,4,0.005939738587500178
290,55,5,0.005925623674437268
290,63,5,0.007719241233992503
290,65,4,0.019474000761127833
290,66,4,0.019480627227947443
290,68,5,0.007727430038517551
290,69,4,0.007727430038517551
290,70,4,0.019511820108342195
290,71,4,0.019468882758299676
290,76,4,0.0059309032984073634
290,79,4,0.019483105418790548
290,83,3,0.007737181180748035
290,88,3,0.005947981265739206
290,89,5,0.007924284589402567
290,91,4,0.005946634422889691
290,92,4,0.004375461428360244
290,93,2,0.019483105418790548
290,94,4,0.019513651814617533
290,95,4,0.005945072085184255
290,96,4,0.01953213049851287
290,97,5,0.005925623674437268
290,98,4,0.019511820108342195
290,99,5,0.005913771457361541
290,100,4,0.019528574833390152
290,105,4,0.004377131513493641
290,116,5,0.005913771457361541
290,117,2,0.005881285607831256
290,121,3,0.005903427704277271
290,123,5,0.005913771457361541
290,124,4,0.005888881801502517
290,128,5,0.004363178221572673
290,142,3,0.019513651814617533
290,143,5,0.005946634422889691
290,146,4,0.004366895507837332
290,150,5,0.005869972127895335
290,152,4,0.00792083667170781
290,153,4,0.019474000761127833
290,154,3,0.019537894985908792
290,155,5,0.005929233213273966
290,157,2,0.019475239856549385
290,158,4,0.019544198210444518
290,167,5,0.007924284589402567
290,171,5,0.005945072085184255
290,172,5,0.007924284589402567
290,173,5,0.005945072085184255
290,174,2,0.007717732770001047
290,178,5,0.007733302273341433
290,180,5,0.004368834961540633
290,183,4,0.005952398910285613
290,187,3,0.005952398910285613
290,194,4,0.005950621077724254
290,199,4,0.007705557310641438
290,201,4,0.00792083667170781
290,203,4,0.00792083667170781
290,211,4,0.007721019066553862
290,213,4,0.007727430038517551
290,217,4,0.0059309032984073634
290,218,4,0.007707981627770564
290,222,5,0.007714823589446096
290,225,5,0.005936075174949499
290,233,4,0.005927455380712607
290,236,4,0.004361508136439275
290,239,4,0.005873096803306208
290,243,2,0.004375461428360244
290,244,2,0.004356605628467043
290,245,5,0.005913771457361541
290,248,4,0.004373629722084904
290,249,4,0.004375461428360244
290,261,4,0.005866470336486598
290,272,3,0.005871965455312616
290,281,4,0.005876436973573004
290,283,4,0.0058709957284609655
290,290,5,0.005890767381491836
290,292,5,0.005869972127895335
290,293,5,0.005913771457361541
290,323,1,0.0043499252879334515
290,355,4,0.005934997700669888
290,363,3,0.019501691850113845
290,364,3,0.007911893635187035
290,365,3,0.007733302273341433
290,374,1,0.007762178584035021
290,375,3,0.01949280268730705
290,378,3,0.00593241176239882
290,382,2,0.019501691850113845
290,383,4,0.01949431115129851
290,384,4,0.00594932810858872
290,392,3,0.01947669444682686
290,394,3,0.01949280268730705
290,395,4,0.007706473163779108
290,400,4,0.019505301388950545
290,401,4,0.007908014727780433
290,403,4,0.019515645142034816
290,404,4,0.004378532230057137
290,409,5,0.005913771457361541
290,410,4,0.005899710418012611
290,412,4,0.005890767381491836
290,417,4,0.019513597940903554
290,420,4,0.01953687138534316
290,422,4,0.007730877956212307
290,427,5,0.007922452883127228
290,454,5,0.004377131513493641
290,455,3,0.00589674736374368
290,459,5,0.0059015421242879515
290,465,5,0.005929233213273966
290,469,3,0.005929233213273966
290,470,4,0.00587417427758582
290,495,5,0.01958207143137286
290,500,4,0.019523295209420057
290,507,5,0.004373575848370923
290,539,3,0.00594932810858872
290,549,4,0.005953476384565224
290,550,2,0.007710082702615806
290,551,3,0.005939738587500178
290,554,1,0.007753451042370168
290,557,4,0.007706473163779108
290,561,4,0.005954769353700757
290,566,5,0.007708035501484544
290,570,2,0.019496789342141614
290,571,3,0.0059387149869345466
290,572,4,0.0059387149869345466
290,573,1,0.019553248994393254
290,574,2,0.019501691850113845
290,575,4,0.005952398910285613
290,576,1,0.01950007563869443
290,577,4,0.005954769353700757
290,581,4,0.01955669691208801
290,587,4,0.019513597940903554
290,591,3,0.005936075174949499
290,596,3,0.005880154259837664
290,618,3,0.004375461428360244
290,626,4,0.019517422974596174
290,630,5,0.007906991127214802
290,635,4,0.0059309032984073634
290,669,5,0.007707981627770564
290,671,3,0.007705611184355418
290,685,5,0.005950621077724254
290,714,5,0.007737181180748035
290,716,3,0.005908761201961348
290,721,4,0.01948881603247249
290,728,4,0.00790499779979752
290,731,4,0.0077247902265325024
290,738,3,0.01953590165849151
290,740,5,0.005913771457361541
290,741,3,0.004375461428360244
290,746,4,0.019533531215076366
290,754,2,0.019515645142034816
290,755,3,0.005881285607831256
290,759,2,0.005889851528354167
290,768,1,0.019554164847530926
290,769,4,0.0059309032984073634
290,771,4,0.007728669133939103
290,772,3,0.00593241176239882
290,773,3,0.007711591166607262
290,779,5,0.01949829780613307
290,782,2,0.019541181282461607
290,784,4,0.019480627227947443
290,789,4,0.019501691850113845
290,793,4,0.01953590165849151
290,799,2,0.0059387149869345466
290,800,3,0.019505301388950545
290,815,3,0.007711591166607262
290,819,4,0.01952464205226957
290,823,4,0.005885810999805624
290,832,3,0.005900572397436301
290,833,3,0.005907144990541931
290,843,5,0.004368834961540633
290,923,4,0.005885810999805624
290,927,2,0.005908815075675328
290,932,4,0.005884410283242129
290,938,4,0.005929233213273966
290,942,4,0.005927455380712607
290,973,1,0.005885810999805624
290,976,2,0.005891683234629506
290,984,3,0.004378532230057137
290,1011,4,0.004373575848370923
290,1015,4,0.005878538048418246
290,1016,4,0.005883063440392615
290,1027,3,0.019494257277584526
290,1041,4,0.0059387149869345466
290,1045,4,0.005934997700669888
290,1046,2,0.00589674736374368
290,1066,4,0.004373575848370923
290,1077,4,0.019513597940903554
290,1078,2,0.019496789342141614
290,1082,3,0.005935051574383868
290,1089,2,0.01955206377268568
290,1097,4,0.019481812449655016
290,1108,4,0.005929233213273966
290,1138,3,0.007917334880299073
290,1156,3,0.0059387149869345466
290,1177,4,0.019483105418790548
290,1187,4,0.005950621077724254
290,1205,3,0.007910870034621403
290,1208,1,0.019480627227947443
290,1209,4,0.019553248994393254
290,1212,3,0.007916472900875384
290,1214,1,0.005897770964309311
290,1218,4,0.019529813928811705
290,1219,5,0.007740144235016966
290,1238,2,0.005956762681118039
290,1243,4,0.005906444632260184
290,1247,4,0.01955206377268568
290,1252,3,0.0059387149869345466
290,1272,2,0.01955206377268568
290,1276,4,0.005888881801502517
290,1304,3,0.019505301388950545
290,1375,3,0.0059052594105526105
290,1470,3,0.00593709877551513
290,1488,2,0.019505301388950545
290,1504,4,0.007754420769221818
291,1,4,0.3437718323225906
291,8,4,0.3436840181688023
291,9,5,0.3437086923298054
291,10,5,0.34368105511453334
291,27,4,0.3437694618791755
291,47,5,0.34374705041415954
291,49,4,0.3436748057637116
291,55,5,0.3437500134684285
291,63,5,0.3437500134684285
291,78,5,0.34364555233702015
291,82,5,0.34369543939616615
291,85,4,0.3437718323225906
291,95,4,0.3436527714146936
291,99,5,0.3436759909854192
291,110,4,0.3437086923298054
291,114,4,0.3436864963596454
291,116,4,0.3437086923298054
291,117,3,0.34371381033263354
291,123,4,0.3436839642950883
291,124,2,0.3436976482184394
291,126,5,0.34369048301447996
291,131,4,0.34374823563586715
291,134,4,0.3437676840466141
291,143,5,0.3437450032130283
291,149,4,0.3437371915245011
291,150,5,0.34369048301447996
291,164,4,0.34376531360319895
291,167,5,0.34374705041415954
291,168,5,0.3437635896443516
291,172,5,0.34365616545867433
291,173,5,0.3437558318295384
291,175,5,0.3436479227804353
291,180,4,0.34367970827168387
291,182,5,0.3436479227804353
291,189,5,0.3437635896443516
291,192,4,0.3437694618791755
291,193,4,0.3437537307546932
291,194,5,0.3436527714146936
291,196,5,0.343743171506753
291,198,5,0.3437558318295384
291,202,4,0.3437537307546932
291,206,5,0.34376014172665686
291,221,3,0.34374042394733995
291,222,5,0.3437577174095277
291,225,4,0.3437450570867423
291,227,5,0.3437412859267636
291,233,5,0.343743117633039
291,247,4,0.3436759909854192
291,248,3,0.34372022130459723
291,251,3,0.34372350760115006
291,264,4,0.3437615424432203
291,275,5,0.3436714655934448
291,281,4,0.34371165538407433
291,284,4,0.34367044199287916
291,287,3,0.15279247931572626
291,299,4,0.15641850350890274
291,319,5,0.3437500134684285
291,323,3,0.3437047595486848
291,327,3,0.15279247931572626
291,330,5,0.15279247931572626
291,342,2,0.3436479227804353
291,404,3,0.34372022130459723
291,407,4,0.34367970827168387
291,418,4,0.34376531360319895
291,422,5,0.3437635896443516
291,428,5,0.3437615424432203
291,471,3,0.3437169888817584
291,474,5,0.34367044199287916
291,478,4,0.3437577174095277
291,482,5,0.3437537307546932
291,483,5,0.3437635896443516
291,485,4,0.343743171506753
291,487,5,0.34376531360319895
291,490,4,0.34374705041415954
291,498,5,0.343743117633039
291,509,4,0.34368105511453334
291,510,5,0.3437500134684285
291,514,4,0.3436748057637116
291,524,5,0.3437676840466141
291,534,3,0.34373158865824716
291,588,4,0.3437577174095277
291,601,4,0.3437558318295384
291,602,5,0.34374705041415954
291,627,3,0.34373654503993334
291,630,5,0.3437718323225906
291,652,4,0.3437537307546932
291,653,5,0.3437558318295384
291,656,5,0.3436604753557928
291,658,5,0.34374823563586715
291,660,5,0.34376014172665686
291,664,3,0.3436479227804353
291,704,4,0.3437500673421425
291,788,4,0.3437676840466141
291,854,5,0.3437500134684285
291,918,5,0.34364953899185474
291,1009,4,0.34370734548695586
291,1013,3,0.34369888731386095
291,1038,4,0.3437718323225906
291,1049,4,0.3437718323225906
291,1072,5,0.34374705041415954
292,0,2,0.7639373991753443
292,1,3,0.7640580762946607
292,3,4,0.7640251055817047
292,4,3,0.764029792594821
292,7,3,0.7639845386750773
292,10,3,0.7639932662167421
292,11,4,0.7639807136413846
292,15,2,0.764079518032825
292,16,2,0.7640706827437322
292,21,3,0.7639890101933376
292,22,4,0.7639914883841807
292,26,3,0.7640932019561761
292,27,3,0.7640025863692608
292,30,2,0.7640119065217794
292,32,2,0.7640759623677024
292,35,1,0.7641087175858025
292,38,3,0.7640420758016085
292,44,5,0.7640157315554721
292,46,3,0.7640559213461016
292,50,3,0.7640889459327717
292,52,3,0.7641006365287054
292,53,3,0.7640639485294847
292,54,4,0.7640039332121102
292,55,4,0.7639745181642769
292,63,5,0.7639728480791435
292,65,2,0.7640408367061869
292,66,3,0.7640836124350876
292,67,3,0.7640520963124089
292,68,3,0.764029792594821
292,70,4,0.7640475170467206
292,72,2,0.7640455775930173
292,75,3,0.7640431532758881
292,76,2,0.7640639485294847
292,78,3,0.7640011856526973
292,81,4,0.7640204185685884
292,84,3,0.7640487022684281
292,86,4,0.7640534431552585
292,87,3,0.7640669654574676
292,90,2,0.764079518032825
292,91,4,0.7640025863692608
292,93,2,0.764110064428652
292,95,3,0.7639728480791435
292,96,4,0.7639932662167421
292,97,4,0.7639932662167421
292,98,3,0.7640204185685884
292,99,4,0.7639305572136688
292,116,3,0.7639285100125375
292,120,3,0.7639555546169557
292,121,3,0.7639663832334659
292,123,4,0.7639285100125375
292,124,2,0.7639495207609899
292,126,5,0.7639240923679911
292,128,3,0.7639348671107872
292,131,4,0.7639708008780123
292,133,5,0.7639781815768276
292,134,5,0.7639745181642769
292,136,3,0.7639261934428363
292,138,3,0.7641112496503596
292,142,4,0.7640218192851519
292,143,4,0.7639890101933376
292,146,2,0.7639572247020892
292,147,1,0.7640534431552585
292,149,3,0.7639361600799227
292,150,4,0.763940954840467
292,151,4,0.7639834612007976
292,152,4,0.7639959599024412
292,154,2,0.7640718140917259
292,155,4,0.7639959599024412
292,156,5,0.7639868552447785
292,157,2,0.764085120899079
292,160,2,0.7640569988203811
292,161,3,0.7640694436483106
292,162,4,0.7640682584266031
292,163,4,0.7640309778165285
292,165,3,0.7639729019528575
292,166,3,0.764090454396763
292,167,4,0.7639834612007976
292,171,5,0.7639781815768276
292,172,5,0.7639745181642769
292,173,5,0.7639946130595917
292,174,2,0.7640119065217794
292,175,4,0.7640276376462617
292,178,4,0.7639932662167421
292,179,5,0.7640218192851519
292,180,3,0.7639305572136688
292,182,4,0.7640051723075318
292,184,5,0.7639901415413313
292,185,2,0.7640011856526973
292,186,3,0.7639914883841807
292,187,3,0.7640142769651945
292,191,5,0.7639762421231243
292,192,3,0.7639982225984283
292,193,4,0.7640011856526973
292,194,3,0.7640051723075318
292,199,4,0.7640340486182254
292,201,3,0.7640251594554186
292,205,4,0.764082373339666
292,207,3,0.7640025863692608
292,208,3,0.7639728480791435
292,209,3,0.7639807136413846
292,212,3,0.7640475170467206
292,214,4,0.7640119065217794
292,215,4,0.7639982225984283
292,216,3,0.7641040844464002
292,217,2,0.7640078121195168
292,222,4,0.7639982225984283
292,225,1,0.7640475709204345
292,226,2,0.7640520963124089
292,227,3,0.7640157315554721
292,228,2,0.7640917473658986
292,231,2,0.7640733225557172
292,233,5,0.7640378736519181
292,234,3,0.7639527531838287
292,236,3,0.7639285100125375
292,237,4,0.7640237587388552
292,238,3,0.7640615780860696
292,244,3,0.7639052904418119
292,248,3,0.7639572247020892
292,250,4,0.7639305572136688
292,254,3,0.7639527531838287
292,256,2,0.7639285100125375
292,263,3,0.7639121324034874
292,264,3,0.7640091589623664
292,272,4,0.7639395541239035
292,274,3,0.7639285100125375
292,279,2,0.7639555546169557
292,281,2,0.7639540461529643
292,283,2,0.7639514602146932
292,284,5,0.7639250620948428
292,287,3,0.7639086306120787
292,292,4,0.7639338435102215
292,297,4,0.7639338435102215
292,299,2,0.7638912294024629
292,302,4,0.7639028661246827
292,314,3,0.763918651122879
292,315,3,0.7639121324034874
292,316,4,0.7640091589623664
292,321,2,0.7639155803211821
292,324,2,0.7639100313286421
292,327,2,0.7639063679160915
292,345,3,0.7638912294024629
292,346,2,0.7639100313286421
292,365,2,0.7641054851629637
292,370,2,0.7640475709204345
292,379,2,0.7640810264968165
292,385,2,0.764110010554938
292,392,3,0.7640475709204345
292,400,1,0.7640770398419819
292,401,2,0.764090454396763
292,403,4,0.7640592076426543
292,404,1,0.7639555546169557
292,409,2,0.763946719327863
292,410,2,0.7639540461529643
292,411,1,0.7639651980117582
292,413,4,0.764029792594821
292,418,3,0.7640364190616405
292,419,4,0.7640718140917259
292,420,3,0.764029792594821
292,422,3,0.7640025324955468
292,424,4,0.7639946130595917
292,425,1,0.7640683123003171
292,426,4,0.7640142769651945
292,428,4,0.7640011856526973
292,429,3,0.7639834612007976
292,431,5,0.7640265601719821
292,434,4,0.7640237587388552
292,435,3,0.7640520963124089
292,442,4,0.7640408367061869
292,444,4,0.7640157315554721
292,446,4,0.7640682584266031
292,450,3,0.7640658341094739
292,454,2,0.7639572247020892
292,460,2,0.7639728480791435
292,463,3,0.7640487022684281
292,465,3,0.7640340486182254
292,466,4,0.7640129301223451
292,467,2,0.7640455775930173
292,468,4,0.7640191255994528
292,470,3,0.7639386382707658
292,473,5,0.7639817911156643
292,478,4,0.7639946130595917
292,479,5,0.7639817911156643
292,483,5,0.764010451931502
292,484,3,0.7639959599024412
292,495,5,0.7639901415413313
292,500,4,0.7640191255994528
292,501,3,0.7640218192851519
292,503,4,0.7639845386750773
292,506,4,0.7639807136413846
292,508,3,0.7639959599024412
292,509,3,0.7639834612007976
292,512,5,0.7639982225984283
292,513,4,0.7640191255994528
292,517,5,0.7640251055817047
292,520,3,0.7640142769651945
292,526,4,0.7640309778165285
292,527,4,0.7640251594554186
292,530,4,0.7639794745459632
292,552,3,0.7640770398419819
292,553,1,0.7640954107784493
292,557,3,0.7640064652766674
292,558,2,0.7640078121195168
292,565,3,0.7640694436483106
292,567,4,0.7640251055817047
292,570,2,0.7641087175858025
292,571,2,0.7641027914772647
292,582,3,0.7641065626372433
292,588,4,0.764035233839933
292,602,5,0.7639932662167421
292,604,3,0.764090454396763
292,615,3,0.7640932019561761
292,618,1,0.7639572247020892
292,626,2,0.7640169706508936
292,627,3,0.7639451031164435
292,628,3,0.7640932019561761
292,631,3,0.7640237587388552
292,636,3,0.7640626555603491
292,637,4,0.7640078121195168
292,641,3,0.7640420758016085
292,645,3,0.7640119065217794
292,646,5,0.7639858316442129
292,648,4,0.7640378736519181
292,652,5,0.7640051723075318
292,653,5,0.7639858316442129
292,654,3,0.7639781815768276
292,656,4,0.7639762421231243
292,662,3,0.7640265601719821
292,664,2,0.764112811988065
292,678,2,0.7640364190616405
292,684,3,0.7639540461529643
292,685,3,0.7640455775930173
292,692,4,0.7640408367061869
292,695,2,0.7639572247020892
292,704,5,0.7640169706508936
292,707,3,0.7640810264968165
292,709,3,0.7640604467380759
292,711,2,0.764085120899079
292,719,1,0.7640889459327717
292,723,3,0.7640559213461016
292,728,2,0.7640604467380759
292,738,2,0.7640420758016085
292,746,2,0.7639890101933376
292,747,2,0.7639086306120787
292,750,3,0.7639007111761236
292,760,2,0.7641054851629637
292,764,3,0.7640976734744365
292,769,3,0.7640340486182254
292,778,1,0.764110064428652
292,779,3,0.7640965960001569
292,780,2,0.7640873297213522
292,788,2,0.7640025863692608
292,803,1,0.7640965960001569
292,814,2,0.7639514602146932
292,819,2,0.7639613729780657
292,842,3,0.7640976734744365
292,844,2,0.7639361600799227
292,848,2,0.7641006365287054
292,865,3,0.7639622349574894
292,870,1,0.764110064428652
292,876,2,0.7639052904418119
292,923,2,0.7639348671107872
292,930,1,0.7639584637975106
292,942,2,0.764029792594821
292,955,3,0.7640378736519181
292,976,2,0.7641112496503596
292,1010,3,0.7639527531838287
292,1016,3,0.7639374530490582
292,1017,3,0.764082373339666
292,1040,2,0.7640889459327717
292,1041,3,0.7640836124350876
292,1043,2,0.764112811988065
292,1045,1,0.7640559213461016
292,1056,2,0.7639572247020892
292,1097,2,0.7639728480791435
292,1100,3,0.764035233839933
292,1118,1,0.7640340486182254
292,1131,3,0.7639672990866035
292,1134,3,0.7640836124350876
292,1146,4,0.7640569988203811
292,1160,2,0.7639482277918543
292,1208,2,0.764112811988065
292,1216,1,0.764101821750413
292,1219,2,0.764082373339666
292,1225,3,0.7639555546169557
292,1227,1,0.7641087175858025
292,1263,3,0.7639762421231243
292,1266,3,0.7640508033432734
292,1285,4,0.7640442307501678
292,1332,4,0.7639781815768276
292,1420,2,0.7640954107784493
293,0,5,0.16673505036761269
293,6,4,0.16673122533392004
293,9,3,0.16672729255279947
293,20,3,0.16674921915438956
293,23,4,0.1667418923292882
293,78,4,0.8150884433987676
293,92,4,0.16673930639101714
293,104,3,0.7821358858842681
